"X","avg_stars","median_stars","std_stars","avg_cool","median_cool","std_cool","avg_useful","median_useful","std_useful","avg_funny","median_funny","std_funny","Take.out","Caters","Noise.Level","Delivery","Has.TV","Outdoor.Seating","Alcohol","Waiter.Service","Accepts.Credit.Cards","Good.for.Kids","Good.For.Groups","Price.Range","top10percent"
6527,4.4,4,0.547722557505166,2,1,2.54950975679639,1.2,1,1.30384048104053,0.2,0,0.447213595499958,"True","False","average","False","False","False","none","False","True","True","False",2,"0"
6528,4.6,5,0.894427190999916,0.4,0,0.894427190999916,0.6,0,1.34164078649987,0.2,0,0.447213595499958,"True","False","average","False","True","True","beer_and_wine","False","True","True","True",1,"0"
6529,5,5,0,0.8,0,1.30384048104053,1.6,1,1.81659021245849,2,2,2.12132034355964,"True","True","average","False","False","False","none","True","True","True","True",1,"0"
6530,3.8,4,1.09544511501033,1.8,2,1.78885438199983,3.8,4,3.3466401061363,3.4,1,5.07937003968012,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6531,3.6,4,0.547722557505166,0.6,0,0.894427190999916,0.4,0,0.547722557505166,0.2,0,0.447213595499958,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6532,4.4,4,0.547722557505166,2.6,2,1.81659021245849,2.6,2,2.40831891575846,0.4,0,0.894427190999916,"False","False","average","False","False","True","full_bar","True","True","False","True",4,"0"
6533,5,5,0,0.4,0,0.894427190999916,0.6,0,0.894427190999916,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
6534,4.6,5,0.547722557505166,1.2,0,1.78885438199983,1.4,0,1.94935886896179,1.6,0,2.30217288664427,"True","True","average","False","False","False","none","False","True","True","True",1,"0"
6535,5,5,0,0.6,0,0.894427190999916,2.2,3,1.6431676725155,0.4,0,0.547722557505166,"True","False","average","False","True","False","beer_and_wine","True","True","True","True",2,"0"
6536,3.6,4,1.67332005306815,1.6,1,2.07364413533277,1.8,1,1.92353840616713,0.6,1,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6537,5,5,0,0.6,1,0.547722557505166,2.8,1,3.27108544675922,0.4,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6538,5,5,0,0,0,0,0.8,0,1.09544511501033,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"1"
6539,4,4,0,1.8,1,1.92353840616713,2.2,1,2.16794833886788,1.2,1,1.6431676725155,"True","False","loud","False","True","True","full_bar","True","True","False","True",2,"0"
6540,3,3,1.22474487139159,0.2,0,0.447213595499958,0.8,1,0.836660026534076,0.2,0,0.447213595499958,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
6541,3.2,4,1.30384048104053,0.8,1,0.836660026534076,1.6,1,1.51657508881031,1.4,0,2.60768096208106,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6542,5,5,0,1.4,0,2.60768096208106,2.2,1,2.94957624075052,0.6,0,0.894427190999916,"True","True","quiet","False","True","False","none","True","True","True","True",1,"0"
6543,5,5,0,0.4,0,0.547722557505166,2.4,3,0.894427190999916,1.4,1,0.547722557505166,"True","True","average","False","True","True","none","True","True","True","True",2,"0"
6544,4.2,4,0.447213595499958,5.6,6,2.50998007960223,7,9,4.18330013267038,3.6,4,1.67332005306815,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6545,3.2,3,1.30384048104053,0.2,0,0.447213595499958,0.4,0,0.547722557505166,0,0,0,"True","True","average","True","True","True","beer_and_wine","True","True","True","True",2,"0"
6546,4,4,1.22474487139159,5.2,2,7.79102047231298,9,3,11.4236596587959,4.8,1,7.08519583356734,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
6547,3.6,5,1.94935886896179,1.2,1,1.09544511501033,1.8,1,2.38746727726266,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6548,5,5,0,0.6,0,0.894427190999916,2.4,1,2.79284800875379,0.6,0,1.34164078649987,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6549,5,5,0,1,1,1.22474487139159,2.4,1,2.19089023002066,0.8,0,1.30384048104053,"True","False","average","False","True","False","none","False","True","True","True",1,"0"
6550,4.6,5,0.547722557505166,2.2,2,1.6431676725155,1.8,1,1.30384048104053,1.8,1,2.48997991959775,"True","True","average","True","False","True","none","False","True","True","True",1,"0"
6551,3,3,0.707106781186548,0.6,0,0.894427190999916,1.8,1,1.6431676725155,0.4,0,0.547722557505166,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
6552,3.2,3,0.447213595499958,2.8,1,3.03315017762062,3.6,3,2.70185121722126,2.2,0,3.4928498393146,"True","False","loud","False","True","True","full_bar","True","True","False","True",2,"0"
6553,4.8,5,0.447213595499958,1,1,0.707106781186548,2,1,2,0.2,0,0.447213595499958,"True","True","quiet","False","False","True","beer_and_wine","False","True","True","True",2,"1"
6554,3.4,4,0.894427190999916,2.2,1,2.94957624075052,2.6,2,3.13049516849971,2,0,3.46410161513775,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
6555,3.6,4,0.547722557505166,0.6,1,0.547722557505166,1,1,0.707106781186548,0.6,0,0.894427190999916,"True","False","average","False","False","False","none","True","True","True","True",2,"0"
6556,3.6,5,1.94935886896179,0.4,0,0.547722557505166,2.6,3,1.81659021245849,0.6,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
6557,3,4,1.4142135623731,1.8,2,1.30384048104053,3.4,3,2.70185121722126,0.8,1,0.836660026534076,"True","True","average","False","True","True","beer_and_wine","False","True","True","True",1,"0"
6558,4.6,5,0.547722557505166,0.2,0,0.447213595499958,0.6,1,0.547722557505166,0.4,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6559,4.6,5,0.547722557505166,4.2,3,4.54972526643093,4.6,3,5.89915248150105,2.8,2,3.11448230047949,"True","False","average","False","False","False","beer_and_wine","True","True","True","True",1,"0"
6560,4,4,0.707106781186548,1.4,2,0.894427190999916,0.6,0,0.894427190999916,0.8,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
6561,4.4,4,0.547722557505166,0.4,0,0.547722557505166,0.6,0,0.894427190999916,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6562,2,1,1.4142135623731,8.4,6,6.94982014155762,12.6,8,12.0332871651931,12.8,9,11.2561094522042,"True","True","average","False","True","True","full_bar","True","False","False","True",2,"0"
6563,4.4,5,0.894427190999916,2.8,3,1.09544511501033,3.6,3,2.07364413533277,1,1,1,"True","True","average","False","False","True","none","False","False","True","True",1,"0"
6564,4.6,5,0.894427190999916,0,0,0,0.2,0,0.447213595499958,0,0,0,"True","False","average","False","False","True","beer_and_wine","False","True","True","False",1,"1"
6565,3.2,3,1.48323969741913,0,0,0,1,1,1.22474487139159,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6566,4.4,4,0.547722557505166,0.2,0,0.447213595499958,1.2,1,1.30384048104053,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6567,3.8,4,0.836660026534076,1,1,1,1.6,2,0.547722557505166,0.2,0,0.447213595499958,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
6568,4.2,4,0.447213595499958,3,2,4,3.8,2,4.43846820423443,1.2,0,2.16794833886788,"True","False","loud","False","True","False","beer_and_wine","True","True","True","True",2,"0"
6569,4.2,4,0.447213595499958,1,1,0.707106781186548,2.8,3,1.09544511501033,0.6,1,0.547722557505166,"True","True","quiet","False","True","False","none","True","True","True","True",2,"0"
6570,4.4,5,0.894427190999916,1.4,1,1.67332005306815,2.4,1,2.19089023002066,1.4,1,2.07364413533277,"True","True","average","False","True","False","beer_and_wine","True","True","True","True",1,"0"
6571,4.4,4,0.547722557505166,3,2,2.54950975679639,2.6,2,1.51657508881031,2.4,2,1.67332005306815,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6572,4.6,5,0.894427190999916,2,2,1,2.6,2,1.51657508881031,1.6,2,0.547722557505166,"True","True","average","True","False","False","beer_and_wine","False","True","True","True",1,"0"
6573,2.6,3,1.51657508881031,0.2,0,0.447213595499958,0.8,1,0.836660026534076,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6574,4.8,5,0.447213595499958,3,2,4.12310562561766,4,3,3.16227766016838,0.2,0,0.447213595499958,"False","False","average","False","False","True","full_bar","True","True","False","True",2,"1"
6575,1.8,2,0.836660026534076,3.2,3,2.04939015319192,6.6,6,4.03732584763727,6.4,3,6.84105255059483,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6576,4,4,1.22474487139159,1.4,2,1.34164078649987,3.4,4,1.81659021245849,1.2,1,0.447213595499958,"True","True","quiet","True","True","False","none","False","True","True","False",1,"0"
6577,3.8,4,0.447213595499958,0.2,0,0.447213595499958,0.4,0,0.547722557505166,0,0,0,"True","True","average","False","False","True","full_bar","True","True","True","True",2,"0"
6578,4.4,5,0.894427190999916,1.4,1,2.07364413533277,2,2,1.87082869338697,1,0,2.23606797749979,"True","True","average","True","False","False","none","True","True","True","False",1,"0"
6579,2.6,3,1.51657508881031,1.6,1,1.51657508881031,2.8,3,0.836660026534076,0.6,1,0.547722557505166,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
6580,4.4,4,0.547722557505166,1,1,0.707106781186548,1.4,1,1.14017542509914,0.6,0,0.894427190999916,"True","True","average","True","False","True","none","True","True","True","True",2,"0"
6581,3.4,3,0.547722557505166,1.8,1,1.92353840616713,2.2,1,2.38746727726266,1.6,1,2.07364413533277,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6582,4.2,4,0.836660026534076,2.2,0,3.03315017762062,2.4,0,3.91152144312159,0.6,0,1.34164078649987,"True","True","quiet","False","True","False","beer_and_wine","True","True","True","True",1,"1"
6583,4.6,5,0.547722557505166,0.8,1,0.447213595499958,1.4,1,1.14017542509914,0.8,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6584,4.6,5,0.547722557505166,1.4,1,1.14017542509914,1.6,2,1.14017542509914,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6585,2.2,1,1.6431676725155,0,0,0,1,0,1.4142135623731,0.4,0,0.894427190999916,"True","False","quiet","False","False","False","none","True","True","True","True",1,"0"
6586,4.6,5,0.547722557505166,0.2,0,0.447213595499958,0.8,1,0.836660026534076,0.4,0,0.547722557505166,"True","True","average","False","False","False","none","False","True","True","False",1,"0"
6587,5,5,0,1,0,1.4142135623731,2,2,1.58113883008419,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"1"
6588,3.4,3,1.14017542509914,0,0,0,0.4,0,0.894427190999916,0,0,0,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6589,4.6,5,0.547722557505166,1.2,1,0.836660026534076,1.8,1,1.6431676725155,0.8,1,0.836660026534076,"True","False","average","False","False","False","none","False","True","True","False",1,"0"
6590,3.4,3,0.547722557505166,0.8,1,0.836660026534076,1.4,1,0.547722557505166,0.2,0,0.447213595499958,"False","False","average","False","True","False","full_bar","True","True","False","True",3,"0"
6591,3.4,4,1.81659021245849,0.2,0,0.447213595499958,3,2,2.54950975679639,0.6,0,1.34164078649987,"True","True","very_loud","False","True","False","full_bar","True","True","False","True",2,"0"
6592,4.2,4,0.836660026534076,2,2,1,2.8,3,1.30384048104053,1.2,1,0.836660026534076,"True","False","quiet","False","True","True","beer_and_wine","True","True","True","True",2,"0"
6593,4,5,1.73205080756888,0.4,0,0.894427190999916,2.8,2,2.77488738510232,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
6594,3.6,4,1.51657508881031,1.4,1,1.14017542509914,2,2,1.58113883008419,0.8,0,1.30384048104053,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
6595,3.6,4,0.547722557505166,0.2,0,0.447213595499958,0.4,0,0.547722557505166,0.4,0,0.547722557505166,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6596,4.2,5,1.78885438199983,0,0,0,2,1,1.87082869338697,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6597,5,5,0,0.2,0,0.447213595499958,0.6,0,0.894427190999916,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"1"
6598,5,5,0,0,0,0,0.6,0,0.894427190999916,0.4,0,0.894427190999916,"True","True","quiet","True","False","True","none","False","True","True","False",2,"0"
6599,4.6,5,0.547722557505166,3.2,1,4.49444101084885,4.2,2,5.67450438364444,2.2,0,3.4928498393146,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
6600,2.6,2,1.81659021245849,0.6,1,0.547722557505166,2.6,3,1.67332005306815,0.8,1,0.447213595499958,"True","True","very_loud","True","True","False","none","True","True","True","True",2,"0"
6601,4.2,4,0.836660026534076,13,4,23.5690474987854,17.6,4,31.0451284423176,8.8,2,16.9322178110252,"False","False","average","False","True","False","beer_and_wine","True","True","True","True",2,"0"
6602,2.8,2,1.6431676725155,0.4,0,0.547722557505166,1.2,2,1.09544511501033,0.2,0,0.447213595499958,"True","False","average","False","False","True","none","False","True","True","True",1,"0"
6603,4.4,5,0.894427190999916,2,2,2.12132034355964,1.4,1,1.14017542509914,0.4,0,0.547722557505166,"True","False","average","False","False","True","full_bar","False","True","False","True",2,"0"
6604,3.8,4,1.30384048104053,0,0,0,0.2,0,0.447213595499958,0.2,0,0.447213595499958,"False","False","quiet","False","True","True","full_bar","True","True","False","True",3,"0"
6605,3.6,4,1.51657508881031,2.2,1,2.16794833886788,4.2,1,5.71839138219832,2.6,3,2.88097205817759,"True","False","average","False","True","False","beer_and_wine","True","True","True","True",2,"0"
6606,2.2,1,1.6431676725155,2.8,2,2.16794833886788,3.8,3,3.11448230047949,2.6,2,1.81659021245849,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6607,4.8,5,0.447213595499958,0.6,0,1.34164078649987,2,2,1,0.6,0,1.34164078649987,"True","True","average","False","True","False","full_bar","True","True","True","True",1,"0"
6608,3.4,3,0.547722557505166,0.8,1,0.836660026534076,0.8,1,0.836660026534076,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6609,3.4,4,0.894427190999916,5.4,2,9.31665175908169,6,2,10.1242283656583,5,3,6.89202437604511,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
6610,4.4,4,0.547722557505166,2.4,3,1.34164078649987,3.2,3,1.78885438199983,2,1,1.4142135623731,"True","True","very_loud","False","False","True","full_bar","True","True","True","True",3,"0"
6611,4.4,5,1.34164078649987,0.8,1,0.836660026534076,1.8,2,1.30384048104053,0,0,0,"True","False","average","False","False","True","none","False","True","True","False",1,"0"
6612,2.8,3,1.30384048104053,0.6,1,0.547722557505166,0.6,0,0.894427190999916,0,0,0,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
6613,3.8,4,1.30384048104053,0.2,0,0.447213595499958,0.8,0,1.78885438199983,0.2,0,0.447213595499958,"True","True","average","False","False","True","full_bar","True","True","True","True",2,"0"
6614,5,5,0,3.6,4,1.67332005306815,3,2,1.4142135623731,2.6,2,2.70185121722126,"True","True","average","False","True","False","none","True","True","True","True",1,"1"
6615,3.4,4,1.81659021245849,0.4,0,0.547722557505166,2.6,2,3.286335345031,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6616,4,5,1.73205080756888,2.2,1,2.16794833886788,4.2,3,4.14728827066554,2.2,1,2.16794833886788,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6617,5,5,0,1.2,1,0.447213595499958,1.6,1,0.894427190999916,0,0,0,"True","True","average","False","True","True","none","False","True","True","True",1,"0"
6618,4.8,5,0.447213595499958,1,1,1.22474487139159,2.2,2,2.48997991959775,0.2,0,0.447213595499958,"True","True","average","False","False","True","none","True","True","True","True",2,"0"
6619,4,4,0.707106781186548,1.4,1,1.14017542509914,1,1,1,2.2,1,2.16794833886788,"True","True","very_loud","False","False","False","full_bar","True","True","False","True",2,"0"
6620,4,5,1.4142135623731,1.4,1,1.14017542509914,2,2,1.22474487139159,0.6,0,0.894427190999916,"True","False","average","False","False","False","full_bar","True","True","True","True",2,"0"
6621,2.2,2,1.30384048104053,0.4,0,0.547722557505166,3.2,3,2.86356421265527,2,1,2,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6622,4.2,4,0.836660026534076,2,1,2,4,4,3.93700393700591,0.6,0,0.894427190999916,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6623,3,3,1.58113883008419,2.4,1,2.79284800875379,3.6,2,4.27784992724149,3.6,1,4.9295030175465,"True","True","quiet","False","False","False","full_bar","True","True","True","True",2,"0"
6624,3.6,4,0.547722557505166,0,0,0,1.4,2,1.34164078649987,0,0,0,"True","True","average","False","True","True","none","False","True","True","True",2,"0"
6625,5,5,0,1,0,1.73205080756888,2.2,2,2.28035085019828,0.4,0,0.547722557505166,"False","True","average","False","True","True","full_bar","True","True","True","True",1,"1"
6626,2.6,2,1.81659021245849,0.4,0,0.547722557505166,1.6,2,1.51657508881031,0.8,0,1.30384048104053,"True","False","average","False","False","True","none","True","True","True","True",2,"0"
6627,4.2,4,0.836660026534076,7.2,7,5.93295878967653,8.8,11,6.45755371638518,5,6,4.35889894354067,"True","True","quiet","True","True","False","none","False","True","True","True",2,"0"
6628,4.6,5,0.547722557505166,3.2,2,3.96232255123179,4,3,3.53553390593274,1.4,1,1.14017542509914,"False","False","average","False","False","True","full_bar","True","True","False","True",2,"0"
6629,4,4,1.22474487139159,0.2,0,0.447213595499958,2.6,3,2.07364413533277,0.2,0,0.447213595499958,"True","True","average","False","False","False","none","True","True","True","True",2,"0"
6630,3.4,4,1.51657508881031,0.8,0,1.78885438199983,1.6,0,2.30217288664427,1.6,0,2.60768096208106,"True","False","average","False","True","False","none","False","True","True","True",1,"0"
6631,5,5,0,0,0,0,0.8,0,1.09544511501033,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
6632,3.2,3,0.836660026534076,2,2,1.87082869338697,2.6,2,1.94935886896179,1.4,0,2.60768096208106,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6633,4.2,5,1.30384048104053,0.8,0,1.30384048104053,2.6,2,2.79284800875379,0.4,0,0.547722557505166,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
6634,3,3,1,2.6,1,3.64691650576209,3,2,4,1.4,1,1.67332005306815,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
6635,4.2,5,1.09544511501033,0,0,0,0.2,0,0.447213595499958,0,0,0,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
6636,4.2,5,1.30384048104053,1.8,0,4.02492235949962,3,1,5.09901951359278,1.8,0,3.4928498393146,"True","False","average","False","False","False","full_bar","True","True","True","True",2,"0"
6637,3.8,4,0.447213595499958,0.6,0,0.894427190999916,1.2,1,1.30384048104053,0.6,0,0.894427190999916,"True","True","average","True","True","False","none","False","True","True","True",1,"0"
6638,4.6,5,0.547722557505166,1,1,1,1.6,1,0.894427190999916,0,0,0,"False","False","average","False","False","True","full_bar","True","True","False","True",3,"0"
6639,4.4,5,1.34164078649987,0.8,0,1.30384048104053,3.2,3,1.30384048104053,0.2,0,0.447213595499958,"True","False","average","False","True","False","full_bar","True","True","False","True",3,"0"
6640,3.8,5,1.78885438199983,1,1,1,1.6,1,1.51657508881031,1.2,1,1.09544511501033,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6641,3.6,4,0.894427190999916,1.4,2,1.34164078649987,1.6,2,1.14017542509914,0.2,0,0.447213595499958,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
6642,3.8,4,0.447213595499958,1,1,1.22474487139159,1.6,1,0.894427190999916,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6643,4.8,5,0.447213595499958,2,2,1.87082869338697,3.2,2,2.16794833886788,1,1,0.707106781186548,"True","True","quiet","False","True","True","full_bar","True","True","False","True",3,"0"
6644,3.6,3,1.34164078649987,0.2,0,0.447213595499958,0.6,1,0.547722557505166,0,0,0,"True","True","average","True","True","True","none","False","True","True","True",2,"0"
6645,4.2,4,0.836660026534076,0.8,1,0.836660026534076,1.4,1,1.14017542509914,0.2,0,0.447213595499958,"True","True","average","True","True","True","none","False","True","True","True",1,"0"
6646,4.8,5,0.447213595499958,2,1,2.34520787991171,2.6,2,2.40831891575846,0.2,0,0.447213595499958,"True","False","loud","False","False","True","full_bar","True","True","False","True",2,"1"
6647,2.4,3,0.894427190999916,0.2,0,0.447213595499958,1,1,1,0.2,0,0.447213595499958,"True","False","average","False","False","False","none","True","True","True","True",1,"0"
6648,2.4,2,1.14017542509914,1,0,2.23606797749979,1,0,1.73205080756888,0.6,0,1.34164078649987,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6649,3.8,4,1.6431676725155,0.2,0,0.447213595499958,0.4,0,0.547722557505166,0.8,0,1.78885438199983,"True","True","average","False","False","True","beer_and_wine","False","True","True","True",1,"0"
6650,3.2,3,0.836660026534076,0.2,0,0.447213595499958,3,4,2,0.2,0,0.447213595499958,"True","True","average","False","False","True","none","False","True","True","True",1,"0"
6651,4.6,5,0.547722557505166,2.2,2,1.30384048104053,2.2,2,0.836660026534076,1.8,1,2.16794833886788,"True","True","average","False","True","False","beer_and_wine","True","True","True","True",2,"1"
6652,3.6,4,1.14017542509914,1,1,0.707106781186548,1,1,1.22474487139159,0.6,0,1.34164078649987,"True","True","average","False","False","True","full_bar","False","True","True","True",2,"0"
6653,3.8,4,0.836660026534076,0.2,0,0.447213595499958,1.2,1,0.836660026534076,0,0,0,"True","True","average","False","False","True","beer_and_wine","True","True","True","True",2,"1"
6654,3.6,4,1.51657508881031,1.2,1,1.30384048104053,1.6,1,1.81659021245849,1.2,0,2.16794833886788,"True","True","average","True","False","True","none","False","True","True","True",1,"0"
6655,4.2,4,0.836660026534076,1.4,1,1.14017542509914,1.6,2,1.14017542509914,1.6,2,1.14017542509914,"True","False","average","False","True","False","beer_and_wine","True","True","True","True",2,"0"
6656,4.2,4,0.447213595499958,1.4,1,1.51657508881031,2.2,2,1.92353840616713,1.2,1,1.09544511501033,"True","False","quiet","False","True","True","none","False","True","True","True",1,"0"
6657,3.2,3,1.48323969741913,1.6,1,2.07364413533277,2.6,1,3.20936130717624,1,0,2.23606797749979,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6658,2.2,2,1.30384048104053,0.2,0,0.447213595499958,1,1,0.707106781186548,1.6,2,1.14017542509914,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
6659,5,5,0,3,3,2.12132034355964,5.8,6,3.96232255123179,1,1,1,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6660,4.4,5,0.894427190999916,0.8,1,0.447213595499958,2.4,2,1.51657508881031,0.8,0,1.78885438199983,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6661,4.6,5,0.547722557505166,1,0,2.23606797749979,3.6,1,5.85662018573853,1,0,2.23606797749979,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
6662,4.2,4,0.836660026534076,0.8,1,0.836660026534076,2,1,2,0,0,0,"True","True","quiet","False","True","True","full_bar","True","True","True","True",2,"0"
6663,5,5,0,0.2,0,0.447213595499958,0.8,0,1.30384048104053,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
6664,4.2,4,0.836660026534076,3,2,4.12310562561766,5,4,4.35889894354067,1.2,0,2.16794833886788,"True","True","average","False","True","False","full_bar","True","True","False","True",2,"0"
6665,2.6,3,1.14017542509914,0.6,1,0.547722557505166,1.2,1,0.447213595499958,0.4,0,0.894427190999916,"True","True","average","False","False","True","beer_and_wine","True","True","True","True",2,"0"
6666,3,4,1.87082869338697,0.8,1,0.836660026534076,3,3,2.54950975679639,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6667,3.8,4,1.30384048104053,2.2,1,3.3466401061363,4.4,5,4.33589667773576,2,0,2.82842712474619,"True","False","average","False","True","False","beer_and_wine","True","True","True","True",2,"0"
6668,2.6,3,1.51657508881031,1,1,0.707106781186548,1,1,1,1.2,1,1.6431676725155,"False","False","average","False","True","True","none","True","True","True","True",1,"0"
6669,4.2,4,0.836660026534076,1.8,2,1.30384048104053,2.2,2,1.09544511501033,1.8,0,3.4928498393146,"True","True","quiet","False","True","True","none","True","True","True","True",2,"0"
6670,3.6,4,1.14017542509914,0,0,0,0,0,0,0,0,0,"True","True","average","False","False","False","none","True","True","True","True",1,"0"
6671,4.4,5,0.894427190999916,0.6,1,0.547722557505166,1.6,1,1.94935886896179,0.4,0,0.547722557505166,"True","True","average","False","True","True","none","True","True","True","True",1,"0"
6672,3.6,4,1.14017542509914,0.4,0,0.547722557505166,1,0,1.4142135623731,0.4,0,0.547722557505166,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
6673,4.8,5,0.447213595499958,0.8,0,1.30384048104053,0.2,0,0.447213595499958,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6674,5,5,0,0.6,0,0.894427190999916,1.6,0,3.04959013639538,0.6,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
6675,4.8,5,0.447213595499958,1,0,1.73205080756888,2.2,1,2.16794833886788,1.6,0,3.57770876399966,"True","True","average","False","False","False","beer_and_wine","False","True","True","True",1,"1"
6676,2.8,3,0.836660026534076,0.4,0,0.894427190999916,0.6,0,1.34164078649987,1,1,0.707106781186548,"True","False","loud","False","True","True","full_bar","True","True","True","True",2,"0"
6677,3,3,0.707106781186548,0.4,0,0.547722557505166,1,1,0.707106781186548,0.4,0,0.547722557505166,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6678,4.6,5,0.547722557505166,1.8,2,0.836660026534076,3,3,1,1.8,1,2.48997991959775,"True","True","average","True","True","True","none","False","True","True","True",1,"0"
6679,4.4,5,1.34164078649987,1.6,2,1.67332005306815,1.2,1,1.30384048104053,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
6680,3,3,1.58113883008419,1.2,1,1.6431676725155,2.2,2,1.92353840616713,0.6,0,1.34164078649987,"True","False","loud","False","True","True","full_bar","True","True","False","True",2,"0"
6681,4,4,0.707106781186548,2,2,0.707106781186548,2.4,2,1.14017542509914,2.4,2,2.07364413533277,"True","False","average","True","True","False","none","True","True","True","True",1,"0"
6682,1.4,1,0.547722557505166,0.2,0,0.447213595499958,1.6,1,1.94935886896179,0,0,0,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6683,4.4,5,1.34164078649987,0,0,0,0.8,1,0.836660026534076,1,0,2.23606797749979,"True","False","average","False","False","False","full_bar","True","True","False","True",3,"0"
6684,2.4,2,1.51657508881031,1.6,2,1.14017542509914,2,2,1.58113883008419,1.8,1,2.38746727726266,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6685,3.4,4,1.34164078649987,0.4,0,0.547722557505166,0.8,1,0.836660026534076,0.2,0,0.447213595499958,"True","False","average","True","True","True","beer_and_wine","True","True","True","True",2,"0"
6686,1.6,2,0.547722557505166,3,0,6.16441400296898,4,1,7.3143694191639,2.6,1,4.15932686861708,"True","True","very_loud","False","True","True","full_bar","True","True","False","True",2,"0"
